timestamp,P2,A2,D2
03-04-2019 23:00:50:200,2.4,1.36,2.62
03-04-2019 23:00:50:220,2.4,1.36,2.62
03-04-2019 23:00:50:246,2.4,1.36,2.62
03-04-2019 23:00:50:256,2.4,1.36,2.62
03-04-2019 23:00:50:266,2.4,1.36,2.62
03-04-2019 23:00:50:276,2.4,1.36,2.62
03-04-2019 23:00:50:286,2.4,1.36,2.62
03-04-2019 23:00:50:296,2.4,1.36,2.62
03-04-2019 23:00:50:306,2.4,1.36,2.62
03-04-2019 23:00:50:316,2.4,1.36,2.62
03-04-2019 23:00:50:328,2.4,1.36,2.62
03-04-2019 23:00:50:338,2.4,1.36,2.62
03-04-2019 23:00:50:349,2.4,1.36,2.62
03-04-2019 23:00:50:362,2.4,1.36,2.62
03-04-2019 23:00:50:371,2.4,1.36,2.62
03-04-2019 23:00:50:383,2.4,1.36,2.62
03-04-2019 23:00:50:394,2.4,1.36,2.62
03-04-2019 23:00:50:404,2.4,1.36,2.62
03-04-2019 23:00:50:417,2.4,1.36,2.62
03-04-2019 23:00:50:428,2.4,1.36,2.62
03-04-2019 23:00:50:442,2.4,1.36,2.62
03-04-2019 23:00:50:454,2.4,1.36,2.62
03-04-2019 23:00:50:464,2.4,1.36,2.62
03-04-2019 23:00:50:475,2.4,1.36,2.62
03-04-2019 23:00:50:484,2.4,1.36,2.62
03-04-2019 23:00:50:496,2.4,1.36,2.62
03-04-2019 23:00:50:506,2.4,1.36,2.62
03-04-2019 23:00:50:516,2.4,1.36,2.62
03-04-2019 23:00:50:525,2.4,1.36,2.62
03-04-2019 23:00:50:535,2.4,1.36,2.62
03-04-2019 23:00:50:545,2.4,1.36,2.62
03-04-2019 23:00:50:554,2.4,1.36,2.62
03-04-2019 23:00:50:565,2.4,1.36,2.62
03-04-2019 23:00:50:574,2.4,1.36,2.62
03-04-2019 23:00:50:585,2.4,1.36,2.62
03-04-2019 23:00:50:595,2.4,1.36,2.62
03-04-2019 23:00:50:607,2.4,1.36,2.62
03-04-2019 23:00:50:617,2.4,1.36,2.62
03-04-2019 23:00:50:627,2.4,1.36,2.62
03-04-2019 23:00:50:636,2.4,1.36,2.62
03-04-2019 23:00:50:646,2.4,1.36,2.62
03-04-2019 23:00:50:656,2.4,1.36,2.62
03-04-2019 23:00:50:666,2.4,1.36,2.62
03-04-2019 23:00:50:684,2.4,1.36,2.62
03-04-2019 23:00:50:696,2.4,1.36,2.62
03-04-2019 23:00:50:706,2.4,1.36,2.62
03-04-2019 23:00:50:717,2.4,1.36,2.62
03-04-2019 23:00:50:728,2.4,1.36,2.62
03-04-2019 23:00:50:739,2.4,1.36,2.62
03-04-2019 23:00:50:750,2.4,1.36,2.62
03-04-2019 23:00:50:764,2.4,1.36,2.62
03-04-2019 23:00:50:163,2.4,1.36,2.62
03-04-2019 23:00:51:173,2.88,1.84,3.1
03-04-2019 23:00:51:185,2.88,1.84,3.1
03-04-2019 23:00:51:195,2.88,1.84,3.1
03-04-2019 23:00:51:205,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:217,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:230,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:240,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:254,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:265,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:277,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:292,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:302,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:313,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:325,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:337,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:348,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:360,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:372,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:385,2.9,1.8599999999999999,3.12
03-04-2019 23:00:51:396,2.92,1.88,3.14
03-04-2019 23:00:51:408,2.92,1.88,3.14
03-04-2019 23:00:51:419,2.92,1.88,3.14
03-04-2019 23:00:51:429,2.92,1.88,3.14
03-04-2019 23:00:51:441,2.92,1.88,3.14
03-04-2019 23:00:51:454,2.92,1.88,3.14
03-04-2019 23:00:51:465,2.92,1.88,3.14
03-04-2019 23:00:51:478,2.92,1.88,3.14
03-04-2019 23:00:51:489,2.92,1.88,3.14
03-04-2019 23:00:51:501,2.92,1.88,3.14
03-04-2019 23:00:51:513,2.92,1.88,3.14
03-04-2019 23:00:51:523,2.92,1.88,3.14
03-04-2019 23:00:51:536,2.92,1.88,3.14
03-04-2019 23:00:51:548,2.92,1.88,3.14
03-04-2019 23:00:51:558,2.92,1.88,3.14
03-04-2019 23:00:51:568,2.92,1.88,3.14
03-04-2019 23:00:51:580,2.92,1.88,3.14
03-04-2019 23:00:51:590,2.92,1.88,3.14
03-04-2019 23:00:51:602,2.92,1.88,3.14
03-04-2019 23:00:51:612,2.92,1.88,3.14
03-04-2019 23:00:51:623,2.92,1.88,3.14
03-04-2019 23:00:51:635,2.92,1.88,3.14
03-04-2019 23:00:51:646,2.92,1.88,3.14
03-04-2019 23:00:51:656,2.92,1.88,3.14
03-04-2019 23:00:51:668,2.92,1.88,3.14
03-04-2019 23:00:51:678,2.92,1.88,3.14
03-04-2019 23:00:51:690,2.92,1.88,3.14
03-04-2019 23:00:51:703,2.92,1.88,3.14
03-04-2019 23:00:51:713,2.92,1.88,3.14
03-04-2019 23:00:51:723,2.92,1.88,3.14
03-04-2019 23:00:51:735,2.92,1.88,3.14
03-04-2019 23:00:51:744,2.92,1.88,3.14
03-04-2019 23:00:51:756,2.92,1.88,3.14
03-04-2019 23:00:51:766,2.92,1.88,3.14
03-04-2019 23:00:51:776,2.92,1.88,3.14
03-04-2019 23:00:51:786,2.92,1.88,3.14
03-04-2019 23:00:51:797,2.92,1.88,3.14
03-04-2019 23:00:51:818,2.92,1.88,3.14
03-04-2019 23:00:51:827,2.92,1.88,3.14
03-04-2019 23:00:51:837,2.92,1.88,3.14
03-04-2019 23:00:51:851,2.92,1.88,3.14
03-04-2019 23:00:51:864,2.92,1.88,3.14
03-04-2019 23:00:51:874,2.92,1.88,3.14
03-04-2019 23:00:51:884,2.92,1.88,3.14
03-04-2019 23:00:51:902,2.92,1.88,3.14
03-04-2019 23:00:51:914,2.92,1.88,3.14
03-04-2019 23:00:51:928,2.92,1.88,3.14
03-04-2019 23:00:51:938,2.92,1.88,3.14
03-04-2019 23:00:51:948,2.92,1.88,3.14
03-04-2019 23:00:51:959,2.92,1.88,3.14
03-04-2019 23:00:51:969,2.92,1.88,3.14
03-04-2019 23:00:51:980,2.92,1.88,3.14
03-04-2019 23:00:51:991,2.92,1.88,3.14
03-04-2019 23:00:52:1,2.92,1.88,3.14
03-04-2019 23:00:52:12,2.92,1.88,3.14
03-04-2019 23:00:52:21,2.92,1.88,3.14
03-04-2019 23:00:52:31,2.92,1.88,3.14
03-04-2019 23:00:52:41,2.92,1.88,3.14
03-04-2019 23:00:52:52,2.92,1.88,3.14
03-04-2019 23:00:52:62,2.92,1.88,3.14
03-04-2019 23:00:52:72,2.92,1.88,3.14
03-04-2019 23:00:52:83,2.92,1.88,3.14
03-04-2019 23:00:52:95,2.92,1.88,3.14
03-04-2019 23:00:52:105,2.92,1.88,3.14
03-04-2019 23:00:52:115,2.92,1.88,3.14
03-04-2019 23:00:52:126,2.92,1.88,3.14
03-04-2019 23:00:52:137,2.92,1.88,3.14
03-04-2019 23:00:52:147,2.92,1.88,3.14
03-04-2019 23:00:52:157,2.92,1.88,3.14
03-04-2019 23:00:52:168,2.92,1.88,3.14
03-04-2019 23:00:52:179,2.92,1.88,3.14
03-04-2019 23:00:52:190,2.92,1.88,3.14
03-04-2019 23:00:52:201,2.92,1.88,3.14
03-04-2019 23:00:52:211,2.92,1.88,3.14
03-04-2019 23:00:52:233,2.92,1.88,3.14
03-04-2019 23:00:52:245,2.92,1.88,3.14
03-04-2019 23:00:52:255,2.92,1.88,3.14
03-04-2019 23:00:52:266,2.92,1.88,3.14
03-04-2019 23:00:52:275,2.92,1.88,3.14
03-04-2019 23:00:52:285,2.92,1.88,3.14
03-04-2019 23:00:52:295,2.92,1.88,3.14
03-04-2019 23:00:52:304,2.92,1.88,3.14
03-04-2019 23:00:52:314,2.92,1.88,3.14
03-04-2019 23:00:52:325,2.92,1.88,3.14
03-04-2019 23:00:52:335,2.92,1.88,3.14
03-04-2019 23:00:52:344,2.92,1.88,3.14
03-04-2019 23:00:52:356,2.92,1.88,3.14
03-04-2019 23:00:52:367,2.92,1.88,3.14
03-04-2019 23:00:52:377,2.92,1.88,3.14
03-04-2019 23:00:52:386,2.92,1.88,3.14
03-04-2019 23:00:52:397,2.92,1.88,3.14
03-04-2019 23:00:52:407,2.92,1.88,3.14
03-04-2019 23:00:52:419,2.92,1.88,3.14
03-04-2019 23:00:52:429,2.92,1.88,3.14
03-04-2019 23:00:52:440,2.92,1.88,3.14
03-04-2019 23:00:52:452,2.92,1.88,3.14
03-04-2019 23:00:52:462,2.92,1.88,3.14
03-04-2019 23:00:52:477,2.92,1.88,3.14
03-04-2019 23:00:52:488,2.92,1.88,3.14
03-04-2019 23:00:52:502,2.92,1.88,3.14
03-04-2019 23:00:52:518,2.92,1.88,3.14
03-04-2019 23:00:52:535,2.92,1.88,3.14
03-04-2019 23:00:52:548,2.92,1.88,3.14
03-04-2019 23:00:52:562,2.92,1.88,3.14
03-04-2019 23:00:52:573,2.92,1.88,3.14
03-04-2019 23:00:52:77,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:99,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:112,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:122,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:134,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:144,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:154,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:165,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:179,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:191,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:203,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:214,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:227,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:238,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:248,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:260,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:271,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:281,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:291,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:301,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:312,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:322,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:333,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:346,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:358,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:367,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:378,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:399,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:408,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:418,2.98,1.8199999999999998,3.08
03-04-2019 23:00:53:429,2.9699999999999998,1.83,3.09
03-04-2019 23:00:53:439,2.9699999999999998,1.83,3.09
03-04-2019 23:00:53:460,2.9699999999999998,1.83,3.09
03-04-2019 23:00:53:471,2.9699999999999998,1.83,3.09
03-04-2019 23:00:53:481,2.9699999999999998,1.83,3.09
03-04-2019 23:00:53:494,2.9699999999999998,1.83,3.09
03-04-2019 23:00:53:505,2.9699999999999998,1.83,3.09
03-04-2019 23:00:53:517,2.94,1.8599999999999999,3.12
03-04-2019 23:00:53:530,2.94,1.8599999999999999,3.12
03-04-2019 23:00:53:540,2.94,1.8599999999999999,3.12
03-04-2019 23:00:53:550,2.93,1.87,3.13
03-04-2019 23:00:53:561,2.93,1.87,3.13
03-04-2019 23:00:53:570,2.93,1.87,3.13
03-04-2019 23:00:53:580,2.93,1.87,3.13
03-04-2019 23:00:53:590,2.93,1.87,3.13
03-04-2019 23:00:53:602,2.93,1.87,3.13
03-04-2019 23:00:53:613,2.93,1.87,3.13
03-04-2019 23:00:53:623,2.93,1.87,3.13
03-04-2019 23:00:53:635,2.93,1.87,3.13
03-04-2019 23:00:53:646,2.93,1.87,3.13
03-04-2019 23:00:53:656,2.92,1.88,3.14
03-04-2019 23:00:53:667,2.92,1.88,3.14
03-04-2019 23:00:53:677,2.92,1.88,3.14
03-04-2019 23:00:53:688,2.92,1.88,3.14
03-04-2019 23:00:53:698,2.92,1.88,3.14
03-04-2019 23:00:53:708,2.92,1.88,3.14
03-04-2019 23:00:53:718,2.92,1.88,3.14
03-04-2019 23:00:53:728,2.9,1.9,3.1599999999999997
03-04-2019 23:00:53:740,2.9,1.9,3.1599999999999997
03-04-2019 23:00:53:751,2.9,1.9,3.1599999999999997
03-04-2019 23:00:53:761,2.9,1.9,3.1599999999999997
03-04-2019 23:00:53:771,2.9,1.9,3.1599999999999997
03-04-2019 23:00:53:781,2.89,1.9100000000000001,3.17
03-04-2019 23:00:53:793,2.89,1.9100000000000001,3.17
03-04-2019 23:00:53:803,2.89,1.9100000000000001,3.17
03-04-2019 23:00:53:814,2.89,1.9100000000000001,3.17
03-04-2019 23:00:53:827,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:836,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:846,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:856,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:866,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:876,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:887,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:899,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:908,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:920,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:930,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:940,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:952,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:965,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:981,2.88,1.92,3.1799999999999997
03-04-2019 23:00:53:992,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:4,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:15,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:26,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:39,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:48,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:58,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:68,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:78,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:89,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:98,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:108,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:118,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:128,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:139,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:150,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:160,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:171,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:183,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:193,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:204,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:214,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:224,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:234,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:243,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:255,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:267,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:278,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:287,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:298,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:309,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:320,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:331,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:342,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:353,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:364,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:373,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:384,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:396,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:410,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:423,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:435,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:445,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:455,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:466,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:477,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:488,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:500,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:528,2.88,1.92,3.1799999999999997
03-04-2019 23:00:54:539,2.89,1.9100000000000001,3.17
03-04-2019 23:00:54:550,2.89,1.9100000000000001,3.17
03-04-2019 23:00:54:823,2.9,1.9,3.1599999999999997
03-04-2019 23:00:54:835,2.9,1.9,3.1599999999999997
03-04-2019 23:00:54:847,2.9,1.9,3.1599999999999997
03-04-2019 23:00:54:857,2.9,1.9,3.1599999999999997
03-04-2019 23:00:54:867,2.9,1.9,3.1599999999999997
03-04-2019 23:00:54:876,2.9,1.9,3.1599999999999997
03-04-2019 23:00:54:886,2.9,1.9,3.1599999999999997
03-04-2019 23:00:54:895,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:906,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:915,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:925,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:935,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:945,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:955,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:968,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:978,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:987,2.9699999999999998,1.83,3.09
03-04-2019 23:00:54:998,2.9699999999999998,1.83,3.09
03-04-2019 23:00:55:7,2.9699999999999998,1.83,3.09
03-04-2019 23:00:55:19,2.9699999999999998,1.83,3.09
03-04-2019 23:00:55:30,2.9699999999999998,1.83,3.09
03-04-2019 23:00:55:39,2.9699999999999998,1.83,3.09
03-04-2019 23:00:55:51,2.9699999999999998,1.83,3.09
03-04-2019 23:00:55:64,2.9699999999999998,1.83,3.09
03-04-2019 23:00:55:79,2.9699999999999998,1.83,3.09
03-04-2019 23:00:55:88,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:101,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:112,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:124,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:135,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:146,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:156,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:165,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:175,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:185,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:195,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:205,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:216,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:228,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:238,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:256,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:269,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:279,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:290,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:302,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:312,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:322,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:333,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:343,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:352,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:362,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:373,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:385,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:395,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:406,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:415,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:426,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:436,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:448,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:459,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:469,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:480,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:490,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:851,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:862,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:874,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:885,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:897,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:906,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:918,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:929,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:941,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:951,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:963,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:975,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:985,2.98,1.8199999999999998,3.08
03-04-2019 23:00:55:995,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:5,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:15,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:25,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:35,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:45,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:55,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:66,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:83,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:93,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:107,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:119,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:136,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:148,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:159,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:170,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:181,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:191,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:201,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:211,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:223,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:234,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:246,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:256,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:267,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:279,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:289,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:304,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:314,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:323,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:337,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:348,2.98,1.8199999999999998,3.08
03-04-2019 23:00:56:357,2.92,1.7600000000000002,3.02
03-04-2019 23:00:56:369,2.92,1.7600000000000002,3.02
03-04-2019 23:00:56:379,2.92,1.7600000000000002,3.02
03-04-2019 23:00:56:390,2.92,1.7600000000000002,3.02
03-04-2019 23:00:56:401,2.92,1.7600000000000002,3.02
03-04-2019 23:00:56:414,2.89,1.73,2.99
03-04-2019 23:00:56:424,2.89,1.73,2.99
03-04-2019 23:00:56:434,2.89,1.73,2.99
03-04-2019 23:00:56:445,2.89,1.73,2.99
03-04-2019 23:00:56:455,2.89,1.73,2.99
03-04-2019 23:00:56:466,2.89,1.73,2.99
03-04-2019 23:00:56:480,2.89,1.73,2.99
03-04-2019 23:00:56:492,2.89,1.73,2.99
03-04-2019 23:00:56:501,2.89,1.73,2.99
03-04-2019 23:00:56:512,2.89,1.73,2.99
03-04-2019 23:00:56:525,2.89,1.73,2.99
03-04-2019 23:00:56:535,2.89,1.73,2.99
03-04-2019 23:00:56:545,2.89,1.73,2.99
03-04-2019 23:00:56:558,2.89,1.73,2.99
03-04-2019 23:00:56:592,2.89,1.73,2.99
03-04-2019 23:00:56:602,2.89,1.73,2.99
03-04-2019 23:00:56:612,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:622,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:633,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:643,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:653,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:663,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:673,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:683,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:692,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:702,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:714,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:725,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:735,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:747,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:757,2.88,1.7200000000000002,2.98
03-04-2019 23:00:56:767,2.91,1.75,3.0100000000000002
03-04-2019 23:00:56:777,2.91,1.75,3.0100000000000002
03-04-2019 23:00:56:787,2.91,1.75,3.0100000000000002
03-04-2019 23:00:56:797,2.91,1.75,3.0100000000000002
03-04-2019 23:00:56:806,2.91,1.75,3.0100000000000002
03-04-2019 23:00:56:816,2.91,1.75,3.0100000000000002
03-04-2019 23:00:56:826,2.91,1.75,3.0100000000000002
03-04-2019 23:00:56:836,2.9899999999999998,1.83,3.09
03-04-2019 23:00:56:846,2.9899999999999998,1.83,3.09
03-04-2019 23:00:56:855,2.9899999999999998,1.83,3.09
03-04-2019 23:00:56:866,2.9899999999999998,1.83,3.09
03-04-2019 23:00:56:875,2.9899999999999998,1.83,3.09
03-04-2019 23:00:56:885,2.9899999999999998,1.83,3.09
03-04-2019 23:00:56:895,2.9899999999999998,1.83,3.09
03-04-2019 23:00:56:905,2.9899999999999998,1.83,3.09
